"Source Name","BLAKE3 Hash Digest","SIMD Tier","Threads Used","Execution Time (s)","Throughput (MB/s)","File Size (bytes)","Data Source"
f0177824.java,"1a670454177770f0382bccc68ebb0fd2fc16526fdbcda8cadfb283f03b846cb1",AVX-512,12,0.000703,320.532,236347,2011-10-19-Sample.E01
f0177808.jpg,"60dc63c5cdfead43e4548d00d019ef3c29f84e978dd51c94ae6659ed7b9c3492",AVX-512,12,0.000248,21.002,5457,2011-10-19-Sample.E01
f0177752.jpg,"7fd5eeb443c04707b43e7fcccfb388848f20592326d45a7081095e267058f6cd",AVX-512,12,0.000259,99.007,26847,2011-10-19-Sample.E01
f0177744.txt,"d3b641075e9ba6c8abaa0dac61572fd99bc16858a66eda6ecb6622af3f546fcf",AVX-512,12,0.000228,3.279,784,2011-10-19-Sample.E01
f0177480.java,"9f1a8d82dfd03802da935cc323fd3e279e5447736cde8afb683054b87637d841",AVX-512,12,0.000774,163.416,132628,2011-10-19-Sample.E01
f0177264.gif,"4ca0ec70758bcd44b3379bb6e81bf9261583f781e7a150a867dffc5073d3222a",AVX-512,12,0.000198,6.842,1422,2011-10-19-Sample.E01
"f0177272_New_Products.html","d5b8064d15c13eea6b672d60fc93a0c530ba3b59a6af04f36e62b3bf588cb986",AVX-512,12,0.000695,143.938,104851,2011-10-19-Sample.E01
"f0177184_AddThis_utility_frame.html","5bbd8619d60e8ccce6b4e705fd8182a48166a7c22fd6441c20c32798dfaec821",AVX-512,12,0.001023,37.447,40157,2011-10-19-Sample.E01
"f0177176_Redirecting.html","adaa975d4d566ff059a0a659078339cdca605e9a6eb317587f7c7858afa772f9",AVX-512,12,0.000234,3.898,958,2011-10-19-Sample.E01
f0177160.h,"07f351da11e5d0cf860cad29c94f33d56c28de87c466e3bd524f530477105056",AVX-512,12,0.000225,4.59,1081,2011-10-19-Sample.E01
"f0177128_GUARD_DOG_SECURITY_quot_Sniffer_Dogs_and_Patrol_Dogs_Security_K9_Units_quot.html","bf70813dde7ca5ba7fae0da9640817a877765395ff407ae6e87fc84efa38d363",AVX-512,12,0.000255,57.423,15324,2011-10-19-Sample.E01
f0177120.jpg,"fa9686f49e9dd525bee531da9a64eed64a633a3ea1e279f94cef8acf596e3ad9",AVX-512,12,0.000221,5.551,1288,2011-10-19-Sample.E01
f0177056_gmail_Bing.html,"ee5a0ffe7c4daf9c38b80723bdd41aac983454983ebf0101ad38066dd03fb44d",AVX-512,12,0.000421,71.897,31754,2011-10-19-Sample.E01
"f0176992_dover_to_calais_foot_passenger_Bing.html","5faaa797f5960303f3f1791b230e7a6f9f0d9ea3311249168a2297b9d3a40393",AVX-512,12,0.000279,111.197,32566,2011-10-19-Sample.E01
f0176888.html,"728f27af7f39852315c24765cd4e46e21f67ccc1543eb65ac6802567e194b554",AVX-512,12,0.000783,61.997,50915,2011-10-19-Sample.E01
"f0176592_how_to_mask_firearm_smell_Bing.html","e10b5b89cad03c0c5bec650522c177354f72ae377a438ee6cc6aea1b5b1cb88f",AVX-512,12,0.000293,81.614,25083,2011-10-19-Sample.E01
f0176552.png,"31174282fca1337d5f68e912c1ee295cff64c5c535e278e43830a703993c69e7",AVX-512,12,0.000318,50.055,16696,2011-10-19-Sample.E01
f0176544.txt,"30fc6ecafe4d8fc887e6e946bf6c1c354d81ceba942d8daaea305cd563ae0049",AVX-512,12,0.000234,14.718,3616,2011-10-19-Sample.E01
f0176416.txt,"0d2f8a33c57c76c463869b28680b2cd38331110a10c77b1ca34cb98e57ceacf1",AVX-512,12,0.00078,75.536,61772,2011-10-19-Sample.E01
f0175904.f,"433d6f65936df23361c39d58127c09d5e00ce3d6867b17147e3bff70f8a84d75",AVX-512,12,0.000817,299.018,256290,2011-10-19-Sample.E01
f0175888.jpg,"3372405c74cf2919d31e801e3125c99c8b9667c057888acbc20b652f4611fcfc",AVX-512,12,0.000243,10.141,2586,2011-10-19-Sample.E01
f0175880.gif,"64fbc594c0b69047a9103ac2822f783718087ce40350145403fc6b44f76e9f5e",AVX-512,12,0.00023,13.388,3226,2011-10-19-Sample.E01
f0175872.gif,"22271f95bc2b888d044f3e05a1b3ead972b4d91f895df2a59ef7546d8a719490",AVX-512,12,0.000264,3.802,1051,2011-10-19-Sample.E01
f0175864.png,"1a6e0dc20612473b48eb47f6c404e1149e103aa993e6ba4574dab97796604b36",AVX-512,12,0.000238,4.333,1081,2011-10-19-Sample.E01
f0175856.gif,"904aea9576daa62ba7023f1f8cd9f67c2f18f883f4a8ec2a7e13a745c2c8bbe0",AVX-512,12,0.000239,14.569,3648,2011-10-19-Sample.E01
f0175848.h,"ce05e63b11e4a5907a02ee0fe97410ee11c7fa49f95dd511c851728b658b18d0",AVX-512,12,0.000234,7.264,1780,2011-10-19-Sample.E01
f0175840.jpg,"6ad58c11151751f309212fc962d81f7ca2c3e4fd6456abc7f89c0e2882b3a729",AVX-512,12,0.000327,6.61,2270,2011-10-19-Sample.E01
f0175824.gif,"47781b3295a83868c29ba40af5c40152d8847058176a6a2998f6b225bd6a26de",AVX-512,12,0.000251,3.067,807,2011-10-19-Sample.E01
f0175568.jpg,"8b13f6e8e680c6d769cbea30efed41d8192b4d603bd5c9d2d799b3a060d961bd",AVX-512,12,0.000254,9.958,2648,2011-10-19-Sample.E01
f0175560.png,"7645b7467b24d6a64df9dd28448b78b2de6be61dd54202f4d9c1ac87b46f6278",AVX-512,12,0.000228,2.39,572,2011-10-19-Sample.E01
f0175552.png,"4cf83268378f0c9901189fdd1f6637acac3e85031545f52fe52bec7cbe40cd6a",AVX-512,12,0.000226,2.692,638,2011-10-19-Sample.E01
f0175392.h,"743a6d563a7158d6d13174a39a73803bc446fb0631d4db8892a381a53f23eb9b",AVX-512,12,0.000761,102.087,81494,2011-10-19-Sample.E01
f0175200.html,"222a62a522e09a698a4b15722872ef7d868eb06b0810acc2b81c8d0c3e673ee6",AVX-512,12,0.000647,142.82,96953,2011-10-19-Sample.E01
f0175192.jpg,"6c2c029ead06f885b489cdc3ae45f4d1483e3ff5a541228a5de1c9318dada018",AVX-512,12,0.000243,6.136,1566,2011-10-19-Sample.E01
f0175136.jpg,"f8db4aeb944f98a16c6f5f53b934b8ad651b06303986bdcb1a520e463235955e",AVX-512,12,0.000218,108.583,24764,2011-10-19-Sample.E01
f0174768.h,"0b9b01288660d58c3fdef86f07b21cbe7ac6975b252b86e64825ff558cdfb0fe",AVX-512,12,0.000694,255.122,185548,2011-10-19-Sample.E01
f0174760.jpg,"cd8b973ec25abbf21db347a5be24774d688ec071eb3e5539b66c318a9fa83b11",AVX-512,12,0.000223,8.043,1879,2011-10-19-Sample.E01
f0174752.jpg,"69feb3f19b8ea0d1cee67206d1f81580fd51d20a8f473e07d4695ae5566affa4",AVX-512,12,0.000225,7.381,1743,2011-10-19-Sample.E01
f0174744.jpg,"0bbfd821bea4543c76551f0e34a69f469a580d89c9aaf8438d1667402fce21e6",AVX-512,12,0.000227,7.008,1666,2011-10-19-Sample.E01
f0174736.jpg,"17a0c70fab59778c233bcbc4d8633b1f055663b7f9d2be7e107b3ddebdc779c7",AVX-512,12,0.000219,7.427,1707,2011-10-19-Sample.E01
f0174680.jpg,"1a1974b2313d60c767fa97570ac00fa2813c489e7c697dceee5d53d389524190",AVX-512,12,0.000239,111.277,27852,2011-10-19-Sample.E01
f0174624.jpg,"ad71a752b87f77aa1577fd125c806020746966e856802dbb6dbed5b4e5b2609f",AVX-512,12,0.000269,96.421,27177,2011-10-19-Sample.E01
f0174616.jpg,"f31d8870770da6b040d785bf5cd0a64e5ea8e09012dad672b2bbcd6c5d07616b",AVX-512,12,0.000229,7.313,1753,2011-10-19-Sample.E01
f0174592.h,"a1eec6f8b89a6b70522fa95960d4f165e620818d2fafdf431cdb6e687bcebc61",AVX-512,12,0.000274,31.747,9108,2011-10-19-Sample.E01
f0174584.h,"5941b40a19b8392fc0acc9063e46e32d01a6c0ff2473d564c473efcc1d9250c4",AVX-512,12,0.000217,2.922,666,2011-10-19-Sample.E01
f0174576.gif,"271abb1404d2b9180efba916085366003008a825f7466e05e5868649167c0a21",AVX-512,12,0.000271,6.454,1834,2011-10-19-Sample.E01
f0174360.jpg,"34e593489a62de61a21cc84af9644f1de82c37a368376b4b2bbecb5936ac0d0a",AVX-512,12,0.000779,134.217,109648,2011-10-19-Sample.E01
f0174352.gif,"a6c4882f9f7638e87be625e5dbfe66af825a3788e2d5d551cb9d71601f8ee56d",AVX-512,12,0.000257,11.984,3227,2011-10-19-Sample.E01
f0174336.h,"847f486e6dbd3955aba32ad88a7fdc87797d6949502defc3abd3912af37afa5a",AVX-512,12,0.000258,28.02,7592,2011-10-19-Sample.E01
f0174328.gif,"2b2836c3e7e859c1501dfe2950af883896b8a2600081c49b283fdcdd0a6abf8e",AVX-512,12,0.000222,7.68,1791,2011-10-19-Sample.E01
f0174320.jpg,"e55acb76c85caaece1fe7eac42c26302e5d9d2203596d9ce3f68ba7a138a6a88",AVX-512,12,0.00025,15.467,4053,2011-10-19-Sample.E01
f0174312.jpg,"2fd45e589ea22b6c44d3ba8c2f1bce6d533840e000e173504edf197265401c31",AVX-512,12,0.00022,16.058,3701,2011-10-19-Sample.E01
f0174288.jpg,"1e0bb843cf66f2d436ddec95a4c5a7106ccbb958a86771100f225400cbe4ef3c",AVX-512,12,0.000296,32.372,10051,2011-10-19-Sample.E01
f0174272.jpg,"8ec06947b242162b472e1e4ef6c6e8426b587f423287f5471e16ece51901be5a",AVX-512,12,0.000242,20.624,5240,2011-10-19-Sample.E01
f0174264.jpg,"b0d6091483e8c3eb823f20b2ead5b509e35c8ff6e8177d6890637328fa86c5d9",AVX-512,12,0.00024,14.633,3678,2011-10-19-Sample.E01
f0174240.jpg,"5b9d00c3ac6dc2372a02d22924bbf97dac86effa80defbba78deacf3e6b15e06",AVX-512,12,0.000351,26.461,9750,2011-10-19-Sample.E01
f0174224.jpg,"5a3191bc802a75c1c3d605b3f697dce68204764a9f2af6169289588ae5f6f58f",AVX-512,12,0.000367,13.792,5306,2011-10-19-Sample.E01
f0174200.jpg,"e6f5bcc3dfbf179b78b386ebb8204eae3f8242f89ea0185dc599f8746dae8a13",AVX-512,12,0.000277,32.987,9571,2011-10-19-Sample.E01
"f0174152_Deutsche_Bank_Money_Transfer.html","9910dcd84755d3d54a1b38ce75a93412222b47c467c6e7fd8b921be9d3200036",AVX-512,12,0.000256,79.36,21278,2011-10-19-Sample.E01
f0174088.h,"fe8ae2e3788ceea9ffe63ffe7bbba0858b06ca329f723e5f77caa009b11f2e89",AVX-512,12,0.000259,7.472,2026,2011-10-19-Sample.E01
"f0173784_Google_Maps.html","33df65f03dce47dc85f83219da7de86b3c946af21f10d83f0df10b9335f62107",AVX-512,12,0.000828,178.861,155272,2011-10-19-Sample.E01
"f0173600_Hamburg_Germany_to_Rue_du_Fort_Google_Maps.html","49b3a78ccfd6ecfea531d7ad9227e781ec1546e7866516fb2ac1af53db762980",AVX-512,12,0.00071,113.514,84510,2011-10-19-Sample.E01
f0173480.gif,"3a81503176680655dac84cfba3cc1ab5112d9498a1ad48c7c0c93250e7590dd5",AVX-512,12,0.000603,93.024,58857,2011-10-19-Sample.E01
f0173448.png,"21bb7a66f7fe763bc74c988b198d25bce6c476ceaaae452b43d1ee3392c55266",AVX-512,12,0.000251,48.247,12673,2011-10-19-Sample.E01
f0173440.gif,"e11b8c8ce5e8d58b8b713b64b827de97813a36aa4e3d3f5eeda34c7a249b5bb7",AVX-512,12,0.000247,3.039,787,2011-10-19-Sample.E01
f0173344.txt,"55958095b39af8d15736e9fe5cbde0416abcf4731d9fe81816c0b57b6373eac0",AVX-512,12,0.0006,73.628,46338,2011-10-19-Sample.E01
f0173256.txt,"7b5816ed7b97e8f3e15896f22ff0a0e224dfe6347260287d55a9f85ad0b1e495",AVX-512,12,0.000728,58.08,44318,2011-10-19-Sample.E01
f0173192.txt,"a41d01f01db7f688be32b70cb26fd4a893234fcb88863d16f779538359f567ba",AVX-512,12,0.000324,81.134,27539,2011-10-19-Sample.E01
f0172920.txt,"684826eacfee13a5aff68e22ff63f2ef7063e4599e7ea5f12a30761560de10bf",AVX-512,12,0.000808,162.546,137700,2011-10-19-Sample.E01
f0172912.jpg,"8dac1ca27d449fc1c9439d0756a6e4dc76c4f54378b3fad1114bb1eee4dbc335",AVX-512,12,0.000265,5.836,1621,2011-10-19-Sample.E01
f0172904.jpg,"d7f34cf74ae19885923c061797745bda48c4a7651c82b74846d6413f1c22695b",AVX-512,12,0.000215,7.145,1607,2011-10-19-Sample.E01
f0172896.jpg,"991397033849a2bd5a7bbe00c97c387c93ea4ecee7d0be0a6e5ec2b4d7578507",AVX-512,12,0.000279,5.715,1673,2011-10-19-Sample.E01
f0172888.jpg,"6e5878e3facc025606c6d0cef10d56d8c44560532bce22e1d47d77e4c0c74e6c",AVX-512,12,0.000234,7.156,1755,2011-10-19-Sample.E01
f0172856.png,"de3235d5ecd88360a35b51697cced74b279844dd8555e655f39e112183c77e44",AVX-512,12,0.00028,55.184,16231,2011-10-19-Sample.E01
f0172776.png,"ffd59880fe38c251bbe790015dc68c0a1dd4a13169a6ee21471fcdad7d4ce54d",AVX-512,12,0.000681,54.334,38793,2011-10-19-Sample.E01
f0172680.png,"ebe01c840494b33df0d14ff5f234849ac63443cb4a73bb8f5c9fcb76ef41c67c",AVX-512,12,0.00075,58.847,46248,2011-10-19-Sample.E01
f0172592.png,"51228272312bb45e26a9a968d50a8b5b6fede50403b0f40d6e9773e2d59485ba",AVX-512,12,0.000762,51.926,41484,2011-10-19-Sample.E01
f0172504.png,"a61e7ed737af087dd55d5eb47a291b5addb37ca3dc7cb7d0cee068cd290a7bcb",AVX-512,12,0.000646,64.443,43666,2011-10-19-Sample.E01
f0172272.png,"0f6ebf3eb4b838ae2ff75428da4c333218fb406dd2be8b4b9d91349b92034b64",AVX-512,12,0.000653,72.889,49916,2011-10-19-Sample.E01
f0172176.png,"83423a94dcd49251604263daf6e6a67b42454fabd9332d9c9e586b428c701550",AVX-512,12,0.000737,63.547,49109,2011-10-19-Sample.E01
f0172168.png,"d23eb51267fd33f6bc5120e5dbcb72795920ce8cf6f287a87078af58dbc9e539",AVX-512,12,0.000268,2.119,595,2011-10-19-Sample.E01
f0172144.png,"487f7ba8a2293906224d1eedf4fa4edc92f5bd5b4de1174f332977b2b6b0214d",AVX-512,12,0.000239,36.397,9129,2011-10-19-Sample.E01
f0172128.png,"109ff047f2edda16ac1da14a740f23d07f1a4c57456892feee1ada6b8c4919d6",AVX-512,12,0.000212,31.405,6968,2011-10-19-Sample.E01
f0172096.png,"e54136b89d7e5c638b36197eb92037b8e01578efe0172563e22d30ee02c43218",AVX-512,12,0.000258,49.403,13365,2011-10-19-Sample.E01
f0172080.png,"c05b236aa93209af18e08602581482a46ccf21d30341fe058aed930ed7aa95bf",AVX-512,12,0.000232,29.343,7126,2011-10-19-Sample.E01
f0172056.png,"0e5cf7325418fbd094d0bd345e947632e6a9548a3f1b5721664c25650975f930",AVX-512,12,0.00023,43.453,10498,2011-10-19-Sample.E01
f0172016.png,"73bfb579aae48ed818c62e9b0169fa6c2fa31095ae3214aa131a274c2cf6f772",AVX-512,12,0.000229,81.942,19659,2011-10-19-Sample.E01
f0172000.png,"f9ee95bfedcea45be5b9c7410b917996bc8839970161482f52eafa9b72b7b13f",AVX-512,12,0.000265,26.55,7383,2011-10-19-Sample.E01
f0171944.png,"6170bc536e1b15391c9627b92d8f251388d577e33396b99cb243ac6eada46018",AVX-512,12,0.000273,87.339,25011,2011-10-19-Sample.E01
f0171936.png,"b0c1e20351bfd3adbaa3204c0626b2a9d187204fca47600a8cab6eb1be1d0e4e",AVX-512,12,0.000226,12.735,3014,2011-10-19-Sample.E01
f0171856.png,"cd3198785dbafdea566db2afb69e89e5045363cc7a52c4d8797942962453d6ec",AVX-512,12,0.000586,62.162,38177,2011-10-19-Sample.E01
f0171776.png,"456bd8496fcc1583e11f58b4a767843e6b0a331c46a5d7c1b6985eda1205f7ac",AVX-512,12,0.000805,46.705,39409,2011-10-19-Sample.E01
f0171720.png,"ec6568b3e0611db37d238cfc5a791395bb95185603cc02cb50590be2b71e1a3c",AVX-512,12,0.000267,93.122,26091,2011-10-19-Sample.E01
f0171712.png,"3d960a5bd7e896c12cf370108b50e1b39c25107c6048002ab91f6151e2495d56",AVX-512,12,0.000247,11.131,2883,2011-10-19-Sample.E01
f0171640.png,"f456d47baf5d76481b061457117075b67b2bc2fff4b6971b6818725a9393bb8b",AVX-512,12,0.000598,54.143,33922,2011-10-19-Sample.E01
f0171560.png,"df10ab44f16fa9488e2b550220bc0410069ccd37751fc891e5198cf7fdf720d4",AVX-512,12,0.000783,46.19,37904,2011-10-19-Sample.E01
f0171496.png,"b1d6acb81cbd47dc796d41d976e2a2d1d08c190f6900fe3e13cea45e77000ab4",AVX-512,12,0.000308,97.297,31413,2011-10-19-Sample.E01
f0171408.png,"da42c2be63185f38798a70a363a95b7ead7c924ab836f80904b44be6ccaa4d32",AVX-512,12,0.000831,51.331,44728,2011-10-19-Sample.E01
f0171320.png,"bf9fb52b712d23ee9af6a6fe0c667b48e15ea57db1f4c25fd30f7f9a2dd3b76b",AVX-512,12,0.000583,70.201,42893,2011-10-19-Sample.E01
f0171312.png,"2a9312e21d1c47de2af320b14f7f9d9085c151099593b50057bcfa601eccb9e2",AVX-512,12,0.000203,5.931,1260,2011-10-19-Sample.E01
f0171304.png,"7d895156a6e3532e50b295c500089b74bbf26e3b77576d126b4bb8332a305194",AVX-512,12,0.00022,4.777,1100,2011-10-19-Sample.E01
f0171296.png,"2ac16c8e6f49635ed2621127687f909e837b2bcded41141c5d13e9113c296da7",AVX-512,12,0.000231,10.301,2494,2011-10-19-Sample.E01
f0171288.png,"58fbf75650510715e40445771b4080ba34e266eb514358524403bbc0a8e3b6bf",AVX-512,12,0.00024,9.521,2397,2011-10-19-Sample.E01
f0171280.png,"761f8b0cf0377646825e47ec1a173500afbf53d7ceabdb397fe9592e93254e55",AVX-512,12,0.00028,7.862,2305,2011-10-19-Sample.E01
f0171272.png,"0ea90eda964641ac898954ea78a7b4176423fd983a01c28bdd83f7c2791fd77d",AVX-512,12,0.000217,14.725,3352,2011-10-19-Sample.E01
f0171264.png,"cfd5caea7fe3ec475106b8a6ee62c459cf9d63cfd871621378d18927d5ae9e3c",AVX-512,12,0.000239,5.626,1410,2011-10-19-Sample.E01
f0171232.png,"73c34d67fed5e78eb96136be35195de4c014d926c2632cfc244f4f78a5827450",AVX-512,12,0.000315,39.344,13012,2011-10-19-Sample.E01
f0171224.png,"251f16ed9de6bf1df0d90b8e070a387de775da28110b2500474659235ba3671d",AVX-512,12,0.000225,14.794,3495,2011-10-19-Sample.E01
f0171184.png,"b2c8cc721b47bd83b6005b7bdd6171d38f6fed0a532f7bdbc5d57a9719defd25",AVX-512,12,0.000239,75.0,18780,2011-10-19-Sample.E01
f0171136.png,"c025ce70116f72a2482264e8b4256dd57bc0f5672497b3937fd3dda0cd852cc7",AVX-512,12,0.00026,75.92,20706,2011-10-19-Sample.E01
f0171096.png,"009b022938b1d5496bc501b212746d82d4c167af119b400b7da3eb69166e9b46",AVX-512,12,0.000239,74.628,18726,2011-10-19-Sample.E01
f0171056.png,"94de959fce9174bcaa9b66a05ce4a2c8d05e229ef17716d10657087bc3054f11",AVX-512,12,0.000228,71.162,17043,2011-10-19-Sample.E01
f0171048.png,"d0a6090689f6ebd4cab11a1110f7a80f9c03eae5e3839fd86417fea35dbe6bca",AVX-512,12,0.000278,1.871,546,2011-10-19-Sample.E01
f0171008.png,"c0e5d271fd8930d0534e553ad2324fc7ddb1a5dee10c3e3c06113194877da43b",AVX-512,12,0.000308,60.341,19513,2011-10-19-Sample.E01
f0170960.png,"c7a33c92200708437bb15243f58ae2320c48f6ec9babb0ec85fc4d04f854e5a6",AVX-512,12,0.000227,99.263,23648,2011-10-19-Sample.E01
f0170904.png,"66f79d054e77f64fa76659ad86f413bf7d39cc79349ef8785edca860a4c588b2",AVX-512,12,0.00034,73.706,26254,2011-10-19-Sample.E01
f0170864.png,"e3c549c1877f97c9732344b2616f163bd765205b86728d4a3698952831d1c0ee",AVX-512,12,0.000381,46.775,18682,2011-10-19-Sample.E01
f0170816.png,"a953bebe2bd8ad0d4091027b9f192d5c971974d1f1e338733a18357bab491823",AVX-512,12,0.00047,42.361,20877,2011-10-19-Sample.E01
f0170768.png,"610bd6b112ac1b89d9c58b686a2099ec046488a3e885e386155c78f26bfdde62",AVX-512,12,0.000887,23.973,22302,2011-10-19-Sample.E01
f0170712.png,"84a41b2ff1c80c7953513019e70d789bd3a11a3d78bc644d850c35bec7e545ab",AVX-512,12,0.000314,76.47,25186,2011-10-19-Sample.E01
f0170640.png,"9dd5d0d2e3fda13fa519d09c587d04a37e43a7245bbd5426313d9f8fdf7d7222",AVX-512,12,0.000903,36.349,34421,2011-10-19-Sample.E01
f0170584.png,"c2a55232eb8ac8cdb5188783a28621a11351852bbaa6f33d73f6ddc952c80c0a",AVX-512,12,0.000234,106.869,26211,2011-10-19-Sample.E01
f0170528.png,"a567614e9375381dc7cc8ef329ebd6f8ee66e47a784a73f3b9c0266952080c17",AVX-512,12,0.000297,84.355,26244,2011-10-19-Sample.E01
f0170488.png,"9fb3ef8d836297dc77462cabb8716fa5d0fa4c8d0666aa66547f096159d3ba59",AVX-512,12,0.00024,81.07,20385,2011-10-19-Sample.E01
f0170440.png,"c64099f651e91c417e6fbc31e892fc51dfe626e90d6ffc2137ba006f52e253f2",AVX-512,12,0.000249,85.131,22254,2011-10-19-Sample.E01
f0170392.png,"4bd4abb7f50f3678863cef757f0aa34c0aaa038af1ad9f1f086737bc914d1bbc",AVX-512,12,0.000218,99.538,22722,2011-10-19-Sample.E01
f0170344.png,"4d451713cf026def91975f4143566a2357522d926e4e8c8f2f2a2922fb6079ed",AVX-512,12,0.000274,71.55,20572,2011-10-19-Sample.E01
f0170336.png,"6722ef9bd9c7c22a24a22a2b43900b730adbfb588d8449f002ca596393fd8f9e",AVX-512,12,0.000216,15.89,3604,2011-10-19-Sample.E01
f0170288.png,"7501bebd973eace86625a12f40f83835f7752a23b8a6da9dbf44e7b7582e4363",AVX-512,12,0.000262,77.105,21191,2011-10-19-Sample.E01
f0170240.png,"205b2730b44093f39a1c4a8ae15dddd870d93f233c88c97bbfbf6d516f34f6f8",AVX-512,12,0.000202,99.431,21019,2011-10-19-Sample.E01
f0170232.png,"79a80c8d63a9088d975ce361f1c6ccb046d0ca8731bb4b845af0e17d7cda50b4",AVX-512,12,0.000237,16.026,3976,2011-10-19-Sample.E01
f0170208.png,"403283ea7256575fcc98ef051edd7791bfa77f5cbbbb7eb3443e34d3737033f8",AVX-512,12,0.00023,35.875,8667,2011-10-19-Sample.E01
f0170184.png,"9068016278d7269714f139bb62555111dde7f32bc495a3a020530988ef4f8ae1",AVX-512,12,0.00023,42.278,10183,2011-10-19-Sample.E01
f0170128.png,"9067fd18d2531ec0c5a96c09e3a90ebb866261cc875fa6a7e588b03c08b05148",AVX-512,12,0.000237,106.286,26380,2011-10-19-Sample.E01
f0170088.png,"039c8bb973ba4a2aca3782dbebddca93bb648a18577abcccc33cfcd9c5fb944f",AVX-512,12,0.001111,14.137,16472,2011-10-19-Sample.E01
f0170064.png,"9130e2f625822dd94c80e1df45e62888c54c2594c9be0bd6305501775c860ff8",AVX-512,12,0.000231,42.423,10258,2011-10-19-Sample.E01
f0170024.png,"62502817cd27ff268646b602cf9cf73058a511c1f9a0772be42928bfe893b466",AVX-512,12,0.000236,75.122,18590,2011-10-19-Sample.E01
f0170016.png,"3540bdba88992da83c486bffd37732d0810475db7b72162d3b2fa0986fa7195d",AVX-512,12,0.000229,9.299,2232,2011-10-19-Sample.E01
f0170008.png,"953701a5cd4d3db81bfadc14a1d21d8b60cfba2216275f1bec3ac22be0e39295",AVX-512,12,0.000206,9.379,2023,2011-10-19-Sample.E01
f0170000.png,"4a62fb799adf9c4ecf6ae01713e85a4271d77e6e540f6d9bf5deabedb4a0916b",AVX-512,12,0.000203,3.838,819,2011-10-19-Sample.E01
f0169992.png,"dea1a4296deaeefbe4b364523ab8acaa70f9fdb78d713b294fc98a8b81779919",AVX-512,12,0.000219,5.242,1202,2011-10-19-Sample.E01
f0169984.png,"cc00fafd5fec5ef0af4959c4f8b91f8148153c9f837688323b988feeaf3ed53a",AVX-512,12,0.000487,5.443,2778,2011-10-19-Sample.E01
f0169976.png,"57ade61328f9c03dfdd7c6c77b47292eed4aea80140f665ab4458d9a3d8d341f",AVX-512,12,0.000249,9.422,2461,2011-10-19-Sample.E01
f0169968.png,"80552d2045a3eace14e09d0f196bb0af7519cd7e04931ea2ed8c0006e1e16a4a",AVX-512,12,0.000317,6.34,2106,2011-10-19-Sample.E01
f0169960.png,"e272bb3543d2439f7a83080d64f793e3b0509c76462927cef22cb3c3a23d5aa0",AVX-512,12,0.000347,2.665,970,2011-10-19-Sample.E01
f0169952.png,"143da7b229b0f10db69d0087937b93e78c085485099a8b674b52ddee1cf58dde",AVX-512,12,0.00031,6.475,2106,2011-10-19-Sample.E01
f0169944.png,"634b5be13636860d852bdce06255ed7fe41dc7bdd895e884614ca166d856aa2b",AVX-512,12,0.000211,6.262,1388,2011-10-19-Sample.E01
f0169936.png,"d9177d1c775cfa2f037533a0f862d1b20acd611f4a7201da6903f87c5afd48c7",AVX-512,12,0.000221,8.158,1893,2011-10-19-Sample.E01
f0169920.png,"e5cf9b7a965aedee8a55401347ca37d52a8f1992c7625510508077e8eb5929f0",AVX-512,12,0.000248,22.027,5728,2011-10-19-Sample.E01
f0169912.png,"bad562c8d9ba9ea04e087b2135c6ecfb77ff857deea2901728fcbe19f93af2d0",AVX-512,12,0.000248,13.096,3407,2011-10-19-Sample.E01
f0169904.png,"0f3e08914a6800a0013474ef5112104622a25393b0ab0ee5b17b22cd98056342",AVX-512,12,0.000291,7.144,2179,2011-10-19-Sample.E01
f0169888.png,"16c985cedf1d65118ebb69d02c4ab8de77a067b605e6028bd5567c48cb394705",AVX-512,12,0.000211,19.97,4410,2011-10-19-Sample.E01
f0169880.png,"4bb87211c0553eb5908fe38ee22006d8ec58ab08a962d4cd81a07f5c7f0f9f9c",AVX-512,12,0.000236,11.058,2733,2011-10-19-Sample.E01
f0169872.png,"4e3feccee455369745085c23499c89fcb05761b2e03583f6e905bc982d7d9bcc",AVX-512,12,0.000211,9.699,2147,2011-10-19-Sample.E01
f0169864.png,"0a0cd623f9ef15c4f9ac9df0e77a791730bafe978a3d3429182092d638858d36",AVX-512,12,0.000219,3.476,799,2011-10-19-Sample.E01
f0169856.png,"79cc36b1ef91ba22b49ffe449bdfeedcc673ad3e599d4fcd031844713e83afc3",AVX-512,12,0.000257,2.39,645,2011-10-19-Sample.E01
f0169848.png,"6ae8f878d1674f5c809184bf2d8cdc6275510fd1ac1326a2ea2952115eacb298",AVX-512,12,0.000261,3.593,984,2011-10-19-Sample.E01
f0169688.png,"9fa08b7e94d4583c7cfb70585ca01d267355802822818f6492bb069f856fe8cc",AVX-512,12,0.000484,30.827,15645,2011-10-19-Sample.E01
f0169648.png,"94978fa5b2da3670ca14fccf44518731b8d6d94926db1f0a45b287ce994457f6",AVX-512,12,0.000245,73.992,18993,2011-10-19-Sample.E01
f0169608.png,"c8ee55eaabfdb8360812951bdf2b44c9656167e9b0a26cef1f77cee6e3bc5a14",AVX-512,12,0.000312,50.186,16408,2011-10-19-Sample.E01
f0169568.png,"d3ed4d5131cb2c9f2023554fa1a546baa14b4aa84d0fa210629d32062278342c",AVX-512,12,0.000298,54.742,17117,2011-10-19-Sample.E01
